ID,Subject,Session,Optode,Chroma,Condition,Value
21,13,01,S10_D9,hbo,Speech,3.308871497547458
21,13,01,S10_D10,hbo,Speech,0.6186822749609429
21,13,01,S10_D11,hbo,Speech,1.085157033600734
21,13,01,S11_D11,hbo,Speech,0.15565192152705998
21,13,01,S11_D12,hbo,Speech,-1.8928587583375052
21,13,01,S6_D6,hbo,Speech,0.2962641485432445
21,13,01,S6_D8,hbo,Speech,-0.4989700787093203
21,13,01,S7_D6,hbo,Speech,-0.7231841303880947
21,13,01,S7_D7,hbo,Speech,-0.5234007582534284
21,13,01,S8_D7,hbo,Speech,-0.1655405353093891
21,13,01,S8_D8,hbo,Speech,-0.4043431528158968
21,13,01,S9_D8,hbo,Speech,-1.3879053830201684
21,13,01,S1_D1,hbo,Speech,0.1483471976497042
21,13,01,S2_D1,hbo,Speech,-3.6656058233969433
21,13,01,S3_D1,hbo,Speech,-2.412224926732085
21,13,01,S3_D2,hbo,Speech,-2.385183811755875
21,13,01,S12_D1,hbo,Speech,-0.9895841676589042
22,13,02,S4_D2,hbo,Control,-1.8558053550637914
22,13,02,S4_D3,hbo,Control,-3.4202758904118586
22,13,02,S5_D2,hbo,Control,-3.836372003316337
22,13,02,S5_D3,hbo,Control,-5.121768136746094
22,13,02,S5_D4,hbo,Control,-3.8167364904212935
22,13,02,S5_D5,hbo,Control,-2.380142151352792
22,13,02,S10_D9,hbo,Control,-2.4805372078254564
22,13,02,S10_D10,hbo,Control,-2.978409362272481
22,13,02,S10_D11,hbo,Control,-3.085063530066942
22,13,02,S10_D12,hbo,Control,-6.169385713535157
22,13,02,S11_D11,hbo,Control,-0.49836905083408395
22,13,02,S11_D12,hbo,Control,-1.9585369436141102
22,13,02,S6_D6,hbo,Control,-0.7440091232466419
22,13,02,S6_D8,hbo,Control,-0.14590238032437158
22,13,02,S7_D6,hbo,Control,-2.0803039762025475
22,13,02,S7_D7,hbo,Control,-2.2693019572402497
22,13,02,S8_D7,hbo,Control,-2.6790559541988297
22,13,02,S8_D8,hbo,Control,-2.0521922695891615
22,13,02,S1_D1,hbo,Control,-2.95108194166294
22,13,02,S2_D1,hbo,Control,-1.3961109431947945
22,13,02,S3_D1,hbo,Control,-2.079628418963289
22,13,02,S3_D2,hbo,Control,-2.747333944861808
22,13,02,S12_D1,hbo,Control,-2.0958674119070664
22,13,02,S4_D2,hbo,Noise,0.42274858876010407
22,13,02,S4_D3,hbo,Noise,-0.35707947920660726
22,13,02,S5_D2,hbo,Noise,-1.1647743381045843
22,13,02,S5_D3,hbo,Noise,-0.32452146911249774
22,13,02,S5_D4,hbo,Noise,-2.0189024838392045
22,13,02,S5_D5,hbo,Noise,-0.04704457454487946
22,13,02,S10_D9,hbo,Noise,-1.4567145791312646
22,13,02,S10_D10,hbo,Noise,-0.8909204485440446
22,13,02,S10_D11,hbo,Noise,-0.4965557937404245
22,13,02,S10_D12,hbo,Noise,-0.9052307121538818
22,13,02,S11_D11,hbo,Noise,3.20512101912093
22,13,02,S11_D12,hbo,Noise,1.0228512545829764
22,13,02,S6_D6,hbo,Noise,-0.7314192565173475
22,13,02,S6_D8,hbo,Noise,0.2021339935052725
22,13,02,S7_D6,hbo,Noise,-0.3198893204519199
22,13,02,S7_D7,hbo,Noise,2.3365531040992407
22,13,02,S8_D7,hbo,Noise,-0.6077884818252773
22,13,02,S8_D8,hbo,Noise,-0.5028228234630412
22,13,02,S1_D1,hbo,Noise,0.23182894293670622
22,13,02,S2_D1,hbo,Noise,-0.6601464548232214
22,13,02,S3_D1,hbo,Noise,-1.1371709248944446
22,13,02,S3_D2,hbo,Noise,-0.02682535153868943
22,13,02,S12_D1,hbo,Noise,-0.8795749846623329
22,13,02,S4_D2,hbo,Speech,5.9384090695022325
22,13,02,S4_D3,hbo,Speech,-0.6268589206306178
22,13,02,S5_D2,hbo,Speech,9.014357887026295
22,13,02,S5_D3,hbo,Speech,0.9597093876635218
22,13,02,S5_D4,hbo,Speech,1.9372244907539977
22,13,02,S5_D5,hbo,Speech,2.314681055895019
22,13,02,S10_D9,hbo,Speech,-0.1684129719314376
22,13,02,S10_D10,hbo,Speech,4.435734996787455
22,13,02,S10_D11,hbo,Speech,3.227675253656247
22,13,02,S10_D12,hbo,Speech,4.818687793758087
22,13,02,S11_D11,hbo,Speech,8.503034645451581
22,13,02,S11_D12,hbo,Speech,5.291609992984876
22,13,02,S6_D6,hbo,Speech,0.988065373528377
22,13,02,S6_D8,hbo,Speech,1.127982321060912
22,13,02,S7_D6,hbo,Speech,5.267511488534429
22,13,02,S7_D7,hbo,Speech,6.318629743296264
22,13,02,S8_D7,hbo,Speech,6.229741234010224
22,13,02,S8_D8,hbo,Speech,2.1374894116197103
22,13,02,S1_D1,hbo,Speech,5.2716337691123165
22,13,02,S2_D1,hbo,Speech,0.394270056264937
22,13,02,S3_D1,hbo,Speech,1.012719560099831
22,13,02,S3_D2,hbo,Speech,3.496600776013606
22,13,02,S12_D1,hbo,Speech,0.680374298960499
23,16,01,S4_D2,hbo,Control,0.2632838542930122
23,16,01,S4_D3,hbo,Control,-0.08023111267572737
23,16,01,S5_D2,hbo,Control,1.5334561998377456
23,16,01,S5_D3,hbo,Control,2.7882125182460737
23,16,01,S5_D4,hbo,Control,2.960570175793765
23,16,01,S5_D5,hbo,Control,2.8706530511258275
23,16,01,S10_D9,hbo,Control,2.259933463773675
23,16,01,S10_D10,hbo,Control,3.8710797206493703
23,16,01,S10_D11,hbo,Control,1.8115925045058632
23,16,01,S10_D12,hbo,Control,2.248847640461961
23,16,01,S11_D11,hbo,Control,1.6167557884282642
23,16,01,S11_D12,hbo,Control,0.7338761307891083
23,16,01,S6_D6,hbo,Control,-0.00689788516553478
23,16,01,S6_D8,hbo,Control,0.05854429947301715
23,16,01,S7_D6,hbo,Control,2.6487891369604886
23,16,01,S7_D7,hbo,Control,2.004692216495574
23,16,01,S8_D7,hbo,Control,3.0760853900326492
23,16,01,S8_D8,hbo,Control,1.0024403443917969
23,16,01,S9_D8,hbo,Control,0.6129907576306012
23,16,01,S7_D8,hbo,Control,2.813906923002894
23,16,01,S1_D1,hbo,Control,2.4156603121519717
23,16,01,S2_D1,hbo,Control,0.7288151460376407
23,16,01,S3_D1,hbo,Control,1.2007835635168602
23,16,01,S3_D2,hbo,Control,1.0134283676504008
23,16,01,S12_D1,hbo,Control,2.306303732609588
23,16,01,S4_D2,hbo,Noise,-0.36771042237295287
23,16,01,S4_D3,hbo,Noise,-0.13263904262174206
23,16,01,S5_D2,hbo,Noise,-0.13918724096010454
23,16,01,S5_D3,hbo,Noise,0.5235653857276135
23,16,01,S5_D4,hbo,Noise,-0.23373605899403402
23,16,01,S5_D5,hbo,Noise,-0.5007507645116506
23,16,01,S10_D9,hbo,Noise,0.6626931124869994
23,16,01,S10_D10,hbo,Noise,-0.2140732639791795
23,16,01,S10_D11,hbo,Noise,0.151467667448062
23,16,01,S10_D12,hbo,Noise,1.219615059845364
23,16,01,S11_D11,hbo,Noise,-0.7226444147785221
23,16,01,S11_D12,hbo,Noise,0.4651503035297258
23,16,01,S6_D6,hbo,Noise,0.17389204311597178
23,16,01,S6_D8,hbo,Noise,0.08041099902643754
23,16,01,S7_D6,hbo,Noise,-0.162555861925021
23,16,01,S7_D7,hbo,Noise,0.0800809008551265
23,16,01,S8_D7,hbo,Noise,-0.4981214684915261
23,16,01,S8_D8,hbo,Noise,-0.2735845634421397
23,16,01,S9_D8,hbo,Noise,-0.5724809692567266
23,16,01,S7_D8,hbo,Noise,-2.260596033123469
23,16,01,S1_D1,hbo,Noise,1.2851531397880753
23,16,01,S2_D1,hbo,Noise,-0.28282076708716924
23,16,01,S3_D1,hbo,Noise,0.5713748477728819
23,16,01,S3_D2,hbo,Noise,-0.365930569585102
23,16,01,S12_D1,hbo,Noise,-0.27128092744572135
23,16,01,S4_D2,hbo,Speech,-0.0895653968903435
23,16,01,S4_D3,hbo,Speech,1.2701640456611691
23,16,01,S5_D2,hbo,Speech,1.5884690935310166
23,16,01,S5_D3,hbo,Speech,2.5596002404321325
23,16,01,S5_D4,hbo,Speech,3.289567601077213
23,16,01,S5_D5,hbo,Speech,3.5629168558366113
23,16,01,S10_D9,hbo,Speech,4.837532418700357
23,16,01,S10_D10,hbo,Speech,4.735352183687894
23,16,01,S10_D11,hbo,Speech,2.7569099953840177
23,16,01,S10_D12,hbo,Speech,3.822445540880256
23,16,01,S11_D11,hbo,Speech,1.365397968781869
23,16,01,S11_D12,hbo,Speech,1.6288324153031002
23,16,01,S6_D6,hbo,Speech,0.06476784427794802
23,16,01,S6_D8,hbo,Speech,-0.20470924304542754
23,16,01,S7_D6,hbo,Speech,3.8975511823684803
23,16,01,S7_D7,hbo,Speech,2.8884117694659572
23,16,01,S8_D7,hbo,Speech,4.5103323494415175
23,16,01,S8_D8,hbo,Speech,1.8407682657787223
23,16,01,S9_D8,hbo,Speech,0.8982513613685053
23,16,01,S7_D8,hbo,Speech,4.332293014000742
23,16,01,S1_D1,hbo,Speech,4.327695340671583
23,16,01,S2_D1,hbo,Speech,1.4557927737749758
23,16,01,S3_D1,hbo,Speech,2.57117257198059
23,16,01,S3_D2,hbo,Speech,1.2004464384306954
23,16,01,S12_D1,hbo,Speech,3.5604266473070436
24,16,02,S4_D2,hbo,Control,-1.1199836854241954
24,16,02,S4_D3,hbo,Control,-1.9965280776900134
24,16,02,S5_D2,hbo,Control,-0.04095857258165206
24,16,02,S5_D4,hbo,Control,0.7275360741414287
24,16,02,S5_D5,hbo,Control,0.6229752623199292
24,16,02,S10_D9,hbo,Control,-0.46477616036681807
24,16,02,S10_D10,hbo,Control,-0.8644500385844953
24,16,02,S10_D11,hbo,Control,-0.6857186934715227
24,16,02,S10_D12,hbo,Control,-1.4161368525527687
24,16,02,S11_D11,hbo,Control,-0.3533611786974211
24,16,02,S11_D12,hbo,Control,-0.48635522069703346
24,16,02,S6_D6,hbo,Control,0.06411759237301896
24,16,02,S6_D8,hbo,Control,0.05447461873676106
24,16,02,S7_D6,hbo,Control,0.1741801635472666
24,16,02,S7_D7,hbo,Control,-0.21754024183975498
24,16,02,S8_D7,hbo,Control,0.8624894369553211
24,16,02,S9_D8,hbo,Control,-0.6288925419376264
24,16,02,S7_D8,hbo,Control,-0.6759511810738904
24,16,02,S1_D1,hbo,Control,0.6679363829897967
24,16,02,S2_D1,hbo,Control,-0.8548519997844414
24,16,02,S3_D1,hbo,Control,-0.2978808103611335
24,16,02,S3_D2,hbo,Control,-0.6627203963037225
24,16,02,S12_D1,hbo,Control,0.33628255599709106
24,16,02,S4_D2,hbo,Noise,0.3334405439276671
24,16,02,S4_D3,hbo,Noise,-0.7632568874603735
24,16,02,S5_D2,hbo,Noise,0.5519972553568601
24,16,02,S5_D4,hbo,Noise,1.4380521180663612
24,16,02,S5_D5,hbo,Noise,0.30361727067988914
24,16,02,S10_D9,hbo,Noise,1.026154386214086
24,16,02,S10_D10,hbo,Noise,1.0154633138910854
24,16,02,S10_D11,hbo,Noise,1.4978515245793265
24,16,02,S10_D12,hbo,Noise,0.6964147517694643
24,16,02,S11_D11,hbo,Noise,0.3742935601775153
24,16,02,S11_D12,hbo,Noise,1.1042848431344718
24,16,02,S6_D6,hbo,Noise,-0.34628556189070503
24,16,02,S6_D8,hbo,Noise,1.019166705947573
24,16,02,S7_D6,hbo,Noise,0.2835132769319907
24,16,02,S7_D7,hbo,Noise,0.29825718082727254
24,16,02,S8_D7,hbo,Noise,0.8662336950944873
24,16,02,S9_D8,hbo,Noise,0.5719449275703469
24,16,02,S7_D8,hbo,Noise,0.43624339611114077
24,16,02,S1_D1,hbo,Noise,1.1352555135676148
24,16,02,S2_D1,hbo,Noise,0.6573730034803352
24,16,02,S3_D1,hbo,Noise,1.620142833646836
24,16,02,S3_D2,hbo,Noise,0.9973315132689101
24,16,02,S12_D1,hbo,Noise,0.8342970411905685
24,16,02,S4_D2,hbo,Speech,-0.3028378088151788
24,16,02,S4_D3,hbo,Speech,-0.529394074994539
24,16,02,S5_D2,hbo,Speech,0.9938661342052105
24,16,02,S5_D4,hbo,Speech,0.951600633434972
24,16,02,S5_D5,hbo,Speech,-1.1288051494774882
24,16,02,S10_D9,hbo,Speech,1.1819309426920235
24,16,02,S10_D10,hbo,Speech,1.3903489829670481
24,16,02,S10_D11,hbo,Speech,1.3261732914789812
24,16,02,S10_D12,hbo,Speech,1.2746884147094386
24,16,02,S11_D11,hbo,Speech,0.9115083691779337
24,16,02,S11_D12,hbo,Speech,1.7481601883630362
24,16,02,S6_D6,hbo,Speech,-0.49626251509369473
24,16,02,S6_D8,hbo,Speech,-0.48812056046843194
24,16,02,S7_D6,hbo,Speech,0.7638580280733324
24,16,02,S7_D7,hbo,Speech,0.9236880862587775
24,16,02,S8_D7,hbo,Speech,1.9139566334136844
24,16,02,S9_D8,hbo,Speech,-1.4988363290303162
24,16,02,S7_D8,hbo,Speech,-0.12274215985363797
24,16,02,S1_D1,hbo,Speech,2.356881442061223
24,16,02,S2_D1,hbo,Speech,2.3268221304918892
24,16,02,S3_D1,hbo,Speech,1.8856966518891753
24,16,02,S3_D2,hbo,Speech,1.1143499440571676
24,16,02,S12_D1,hbo,Speech,1.6857429660668526
25,17,01,S4_D2,hbo,Control,-0.22179241295083305
25,17,01,S4_D3,hbo,Control,-0.6774780343651103
25,17,01,S5_D2,hbo,Control,0.6963751146010299
25,17,01,S5_D3,hbo,Control,-0.2371274939584814
25,17,01,S5_D4,hbo,Control,0.0020685524106109424
25,17,01,S5_D5,hbo,Control,0.7193506029180348
25,17,01,S10_D9,hbo,Control,0.40823345374885267
25,17,01,S10_D10,hbo,Control,-0.018753201696278202
25,17,01,S10_D11,hbo,Control,-0.16980073979161056
25,17,01,S10_D12,hbo,Control,-0.02774800983858365
25,17,01,S11_D11,hbo,Control,-0.3230889131122553
25,17,01,S11_D12,hbo,Control,-0.2885190531440014
25,17,01,S6_D6,hbo,Control,-0.14599735341129697
25,17,01,S6_D8,hbo,Control,-0.1549387858148594
25,17,01,S7_D6,hbo,Control,-0.29782839377988074
25,17,01,S7_D7,hbo,Control,-0.03040886867215509
25,17,01,S8_D7,hbo,Control,0.08257234137861978
25,17,01,S8_D8,hbo,Control,0.06667380495966779
25,17,01,S9_D8,hbo,Control,-0.2898760550555316
25,17,01,S1_D1,hbo,Control,0.031033145794266238
25,17,01,S2_D1,hbo,Control,0.29953193360781505
25,17,01,S3_D1,hbo,Control,-0.05976125225844352
25,17,01,S3_D2,hbo,Control,0.3502896048270459
25,17,01,S12_D1,hbo,Control,0.47365336976565175
25,17,01,S4_D2,hbo,Noise,1.0639873625729892
25,17,01,S4_D3,hbo,Noise,1.1615677199479901
25,17,01,S5_D2,hbo,Noise,0.8187011622712286
25,17,01,S5_D3,hbo,Noise,1.3979532279538922
25,17,01,S5_D4,hbo,Noise,1.1262373411723576
25,17,01,S5_D5,hbo,Noise,0.7369807434226426
25,17,01,S10_D9,hbo,Noise,1.1711446146920335
25,17,01,S10_D10,hbo,Noise,0.28807596114888606
25,17,01,S10_D11,hbo,Noise,0.1485010467871966
25,17,01,S10_D12,hbo,Noise,0.045022646598300804
25,17,01,S11_D11,hbo,Noise,0.5940749716983486
25,17,01,S11_D12,hbo,Noise,0.5643292905109102
25,17,01,S6_D6,hbo,Noise,-0.4354495959270295
25,17,01,S6_D8,hbo,Noise,0.22343475013057879
25,17,01,S7_D6,hbo,Noise,0.931583378182445
25,17,01,S7_D7,hbo,Noise,0.693693628840347
25,17,01,S8_D7,hbo,Noise,-0.03207916095897871
25,17,01,S8_D8,hbo,Noise,0.1431137268969373
25,17,01,S9_D8,hbo,Noise,-0.5377499594470739
25,17,01,S1_D1,hbo,Noise,0.055524679770454985
25,17,01,S2_D1,hbo,Noise,0.1836765908628821
25,17,01,S3_D1,hbo,Noise,0.23289908373094215
25,17,01,S3_D2,hbo,Noise,0.1936024779998739
25,17,01,S12_D1,hbo,Noise,2.0282183470554287
25,17,01,S4_D2,hbo,Speech,-0.0878070525692235
25,17,01,S4_D3,hbo,Speech,0.263337587261657
25,17,01,S5_D2,hbo,Speech,1.8322051004685123
25,17,01,S5_D3,hbo,Speech,-0.05799506010103691
25,17,01,S5_D4,hbo,Speech,1.9798917841246293
25,17,01,S5_D5,hbo,Speech,1.9031333942628834
25,17,01,S10_D9,hbo,Speech,1.1644223810641003
25,17,01,S10_D10,hbo,Speech,2.6846491530198597
25,17,01,S10_D11,hbo,Speech,0.5945734178140764
25,17,01,S10_D12,hbo,Speech,1.994092222144827
25,17,01,S11_D11,hbo,Speech,-0.0658085861842012
25,17,01,S11_D12,hbo,Speech,0.9489560012044225
25,17,01,S6_D6,hbo,Speech,0.11269645637222613
25,17,01,S6_D8,hbo,Speech,0.4770330352516588
25,17,01,S7_D6,hbo,Speech,1.6599984176450011
25,17,01,S7_D7,hbo,Speech,1.0838234663037691
25,17,01,S8_D7,hbo,Speech,0.8202717372396044
25,17,01,S8_D8,hbo,Speech,0.9870075663759443
25,17,01,S9_D8,hbo,Speech,-0.28280909486771616
25,17,01,S1_D1,hbo,Speech,1.2192631970537748
25,17,01,S2_D1,hbo,Speech,-0.2743135888379437
25,17,01,S3_D1,hbo,Speech,-0.7525903966467169
25,17,01,S3_D2,hbo,Speech,0.14190470784466458
25,17,01,S12_D1,hbo,Speech,1.2178718029964388
26,17,02,S4_D2,hbo,Control,-0.8379243169556283
26,17,02,S4_D3,hbo,Control,-0.7889486839370842
26,17,02,S5_D2,hbo,Control,-1.058019855501317
26,17,02,S5_D3,hbo,Control,-0.29246535540898194
26,17,02,S5_D4,hbo,Control,-2.1331122946911556
26,17,02,S5_D5,hbo,Control,-0.7637520771127001
26,17,02,S10_D9,hbo,Control,-1.7863899692056862
26,17,02,S10_D10,hbo,Control,-3.5763299424800556
26,17,02,S10_D11,hbo,Control,-0.6658382367112358
26,17,02,S10_D12,hbo,Control,-2.1096072722332613
26,17,02,S11_D11,hbo,Control,-0.7876689134487762
26,17,02,S11_D12,hbo,Control,-0.8873046485834105
26,17,02,S6_D6,hbo,Control,-0.06496589624298298
26,17,02,S6_D8,hbo,Control,-0.05943982318141328
26,17,02,S7_D7,hbo,Control,-1.6295084647326026
26,17,02,S8_D7,hbo,Control,-1.2075697103970169
26,17,02,S8_D8,hbo,Control,-1.4295863810129947
26,17,02,S1_D1,hbo,Control,-1.0171418812949722
26,17,02,S2_D1,hbo,Control,0.33979218279617757
26,17,02,S3_D1,hbo,Control,-0.12863223998647694
26,17,02,S3_D2,hbo,Control,-0.18048704802352036
26,17,02,S12_D1,hbo,Control,-0.8131905033720704
26,17,02,S4_D2,hbo,Noise,0.4863795517027785
26,17,02,S4_D3,hbo,Noise,-0.332381185374421
26,17,02,S5_D2,hbo,Noise,0.14870006089988883
26,17,02,S5_D3,hbo,Noise,-0.38519692559700874
26,17,02,S5_D4,hbo,Noise,-2.453501211068639
26,17,02,S5_D5,hbo,Noise,-2.4849617016246293
26,17,02,S10_D9,hbo,Noise,-3.1972915239135227
26,17,02,S10_D10,hbo,Noise,-0.6000510118727774
26,17,02,S10_D11,hbo,Noise,0.28766812504176703
26,17,02,S10_D12,hbo,Noise,2.3736031464702205
26,17,02,S11_D11,hbo,Noise,-0.49115524556176327
26,17,02,S11_D12,hbo,Noise,1.4399616566945832
26,17,02,S6_D6,hbo,Noise,-0.508133638588859
26,17,02,S6_D8,hbo,Noise,0.370221414072947
26,17,02,S7_D7,hbo,Noise,-0.25190547143143455
26,17,02,S8_D7,hbo,Noise,-0.688210759585788
26,17,02,S8_D8,hbo,Noise,-0.39704292518570444
26,17,02,S1_D1,hbo,Noise,-0.8921966770144295
26,17,02,S2_D1,hbo,Noise,-0.7737439992577219
26,17,02,S3_D1,hbo,Noise,-0.3291903004751255
26,17,02,S3_D2,hbo,Noise,-0.8151077124775341
26,17,02,S12_D1,hbo,Noise,-1.0238086061731386
26,17,02,S4_D2,hbo,Speech,1.105595220226016
26,17,02,S4_D3,hbo,Speech,-0.6538528778182089
26,17,02,S5_D2,hbo,Speech,1.8582273687580668
26,17,02,S5_D3,hbo,Speech,0.8647717059142905
26,17,02,S5_D4,hbo,Speech,4.810595845846462
26,17,02,S5_D5,hbo,Speech,0.9237802243985612
26,17,02,S10_D9,hbo,Speech,3.1710108163025112
26,17,02,S10_D10,hbo,Speech,4.799959152178597
26,17,02,S10_D11,hbo,Speech,2.2346334893425004
26,17,02,S10_D12,hbo,Speech,2.7456889252301613
26,17,02,S11_D11,hbo,Speech,0.014504506554649849
26,17,02,S11_D12,hbo,Speech,3.1429773726252
26,17,02,S6_D6,hbo,Speech,0.532231597681759
26,17,02,S6_D8,hbo,Speech,-0.25906856078864415
26,17,02,S7_D7,hbo,Speech,2.8466242335939507
26,17,02,S8_D7,hbo,Speech,4.01645901628313
26,17,02,S8_D8,hbo,Speech,1.0851828288568843
26,17,02,S1_D1,hbo,Speech,2.0618048252418717
26,17,02,S2_D1,hbo,Speech,-0.6654010554753746
26,17,02,S3_D1,hbo,Speech,-1.1839840150690675
26,17,02,S3_D2,hbo,Speech,0.6812884069440623
26,17,02,S12_D1,hbo,Speech,1.5447694706384107
27,19,01,S4_D2,hbo,Control,0.21699451919936946
27,19,01,S4_D3,hbo,Control,0.16523516751700762
27,19,01,S5_D2,hbo,Control,0.3551103798144627
27,19,01,S5_D3,hbo,Control,0.6298454947000073
27,19,01,S5_D4,hbo,Control,0.13167596813145235
27,19,01,S5_D5,hbo,Control,-0.07809628366898412
27,19,01,S10_D9,hbo,Control,0.3946919170445182
27,19,01,S10_D10,hbo,Control,-0.8336259341234497
27,19,01,S10_D11,hbo,Control,0.36582379089522565
27,19,01,S10_D12,hbo,Control,-0.29768123564200766
27,19,01,S11_D11,hbo,Control,0.5895873603905278
27,19,01,S11_D12,hbo,Control,0.4437702540394966
27,19,01,S6_D6,hbo,Control,-0.02945531890777943
27,19,01,S6_D8,hbo,Control,0.13307799271451123
27,19,01,S7_D6,hbo,Control,-0.3619611531475468
27,19,01,S7_D7,hbo,Control,-0.13866069897880906
27,19,01,S8_D7,hbo,Control,-0.8896398546777236
27,19,01,S8_D8,hbo,Control,-0.04178499430728838
27,19,01,S9_D8,hbo,Control,-0.2755481601488928
27,19,01,S1_D1,hbo,Control,0.07794094205407207
27,19,01,S2_D1,hbo,Control,0.5497171156949814
27,19,01,S3_D1,hbo,Control,0.49794319923502806
27,19,01,S3_D2,hbo,Control,0.5200973550577213
27,19,01,S12_D1,hbo,Control,0.5934162354833528
27,19,01,S4_D2,hbo,Noise,0.7559006813589972
27,19,01,S4_D3,hbo,Noise,-0.504319814215945
27,19,01,S5_D2,hbo,Noise,0.7779032018820785
27,19,01,S5_D3,hbo,Noise,0.8925570184667381
27,19,01,S5_D4,hbo,Noise,1.3969985249055514
27,19,01,S5_D5,hbo,Noise,1.273766302184531
27,19,01,S10_D9,hbo,Noise,-0.0421206218980647
27,19,01,S10_D10,hbo,Noise,1.2099986716525184
27,19,01,S10_D11,hbo,Noise,1.8948166999101506
27,19,01,S10_D12,hbo,Noise,3.1000426756060335
27,19,01,S11_D11,hbo,Noise,1.0777086164580474
27,19,01,S11_D12,hbo,Noise,1.2346355679972965
27,19,01,S6_D6,hbo,Noise,-0.641713346158627
27,19,01,S6_D8,hbo,Noise,-0.6286707947300916
27,19,01,S7_D6,hbo,Noise,-0.5456845791016527
27,19,01,S7_D7,hbo,Noise,0.28161319705326077
27,19,01,S8_D7,hbo,Noise,-0.923673600431558
27,19,01,S8_D8,hbo,Noise,-0.5321249403671368
27,19,01,S9_D8,hbo,Noise,-0.9848153059972474
27,19,01,S1_D1,hbo,Noise,-0.4033024150018136
27,19,01,S2_D1,hbo,Noise,0.3513646658602451
27,19,01,S3_D1,hbo,Noise,1.3642276781839748
27,19,01,S3_D2,hbo,Noise,0.7983485969040163
27,19,01,S12_D1,hbo,Noise,-0.1568956039101238
27,19,01,S4_D2,hbo,Speech,-0.28426919658324973
27,19,01,S4_D3,hbo,Speech,-0.9772392258184353
27,19,01,S5_D2,hbo,Speech,1.508079868967974
27,19,01,S5_D3,hbo,Speech,-0.5312444262086867
27,19,01,S5_D4,hbo,Speech,2.2933988635272478
27,19,01,S5_D5,hbo,Speech,0.6508005128798756
27,19,01,S10_D9,hbo,Speech,1.3942898670864536
27,19,01,S10_D10,hbo,Speech,0.8064831982975372
27,19,01,S10_D11,hbo,Speech,2.4241788903545287
27,19,01,S10_D12,hbo,Speech,1.6684797867637333
27,19,01,S11_D11,hbo,Speech,1.0488626435483999
27,19,01,S11_D12,hbo,Speech,2.787007967644998
27,19,01,S6_D6,hbo,Speech,-0.012628161078049179
27,19,01,S6_D8,hbo,Speech,-0.13312803027589135
27,19,01,S7_D6,hbo,Speech,1.9471077049816434
27,19,01,S7_D7,hbo,Speech,1.1146888587525898
27,19,01,S8_D7,hbo,Speech,1.473479103753779
27,19,01,S8_D8,hbo,Speech,0.2630757038580905
27,19,01,S9_D8,hbo,Speech,-0.5148860146904919
27,19,01,S1_D1,hbo,Speech,0.28963306189640775
27,19,01,S2_D1,hbo,Speech,-0.1467677867958157
27,19,01,S3_D1,hbo,Speech,1.8693044851052627
27,19,01,S3_D2,hbo,Speech,0.16045994397902652
27,19,01,S12_D1,hbo,Speech,0.6810503553615094
28,19,02,S4_D2,hbo,Control,0.9673393228356122
28,19,02,S4_D3,hbo,Control,0.9130102463514124
28,19,02,S5_D2,hbo,Control,2.038532190582987
28,19,02,S5_D3,hbo,Control,1.4066248167648623
28,19,02,S5_D4,hbo,Control,1.0072622066072816
28,19,02,S5_D5,hbo,Control,1.1964643209951622
28,19,02,S10_D9,hbo,Control,0.7689749106657485
28,19,02,S10_D10,hbo,Control,1.200797747541929
28,19,02,S10_D11,hbo,Control,1.0134711053917216
28,19,02,S10_D12,hbo,Control,1.6809248330005255
28,19,02,S11_D11,hbo,Control,0.9778157254233282
28,19,02,S11_D12,hbo,Control,1.9242730641816073
28,19,02,S6_D6,hbo,Control,-0.27968360249879476
28,19,02,S6_D8,hbo,Control,-0.15519448830416963
28,19,02,S7_D6,hbo,Control,1.3195467093047928
28,19,02,S7_D7,hbo,Control,0.9502919375428392
28,19,02,S8_D7,hbo,Control,1.8977637566170893
28,19,02,S8_D8,hbo,Control,0.23604291413915424
28,19,02,S9_D8,hbo,Control,0.2180139064905379
28,19,02,S1_D1,hbo,Control,0.9902236226977631
28,19,02,S2_D1,hbo,Control,0.1589418175639091
28,19,02,S3_D1,hbo,Control,1.1146118260936964
28,19,02,S3_D2,hbo,Control,0.3407932297145366
28,19,02,S12_D1,hbo,Control,0.7011430980934076
28,19,02,S4_D2,hbo,Noise,0.9236051015981004
28,19,02,S4_D3,hbo,Noise,1.134666952505087
28,19,02,S5_D2,hbo,Noise,4.026350273953293
28,19,02,S5_D3,hbo,Noise,1.2964976554941865
28,19,02,S5_D4,hbo,Noise,0.7491662686670855
28,19,02,S5_D5,hbo,Noise,0.932950560924086
28,19,02,S10_D9,hbo,Noise,1.9244101176928123
28,19,02,S10_D10,hbo,Noise,0.20395236312729978
28,19,02,S10_D11,hbo,Noise,2.4232975428886263
28,19,02,S10_D12,hbo,Noise,2.4515957695543835
28,19,02,S11_D11,hbo,Noise,0.3990686089785038
28,19,02,S11_D12,hbo,Noise,3.143458701755489
28,19,02,S6_D6,hbo,Noise,-0.40616094095894595
28,19,02,S6_D8,hbo,Noise,-0.24509524442755254
28,19,02,S7_D6,hbo,Noise,1.8422144161817247
28,19,02,S7_D7,hbo,Noise,0.5736262486174472
28,19,02,S8_D7,hbo,Noise,1.5401316542711927
28,19,02,S8_D8,hbo,Noise,0.3609653820549013
28,19,02,S9_D8,hbo,Noise,0.11897042948760393
